TripID,UserID,StartTime,EndTime,StartLoc_X,StartLoc_Y,EndLoc_X,EndLoc_Y,Battery_Start,Battery_End
10284,U0250,2025-10-13 08:17:38,2025-10-13 08:21:38,213,149,902,845,82,78.5
10285,U0462,2025-10-13 08:47:12,2025-10-13 08:53:12,342,1575,1270,1051,88,84.3
10286,U1403,2025-10-13 08:57:55,2025-10-13 09:02:55,229,1739,1265,997,73,68.5
10287,U1081,2025-10-13 08:59:43,2025-10-13 09:03:43,300,1559,1062,1159,71,68.1
10288,U1317,2025-10-13 08:43:40,2025-10-13 08:51:40,213,44,1294,1050,44,38.7
10289,U0631,2025-10-13 08:11:10,2025-10-13 08:17:10,1500,230,811,1189,52,48.3
10290,U1140,2025-10-13 08:15:20,2025-10-13 08:21:20,0,168,1081,843,44,39.8
10291,U0770,2025-10-13 08:25:54,2025-10-13 08:34:54,100,0,1269,999,78,72.3
10292,U0650,2025-10-13 08:49:55,2025-10-13 08:53:55,1524,224,1157,1083,86,83.2
10293,U0549,2025-10-13 08:04:41,2025-10-13 08:07:41,344,1601,797,1286,50,47.9
10294,U0452,2025-10-13 08:02:23,2025-10-13 08:09:23,1608,164,809,1205,62,57.2
10295,U0932,2025-10-13 08:46:46,2025-10-13 08:50:46,1585,187,1111,919,94,91.3
10296,U0188,2025-10-13 08:19:19,2025-10-13 08:24:19,1517,130,925,1280,63,58.1
10297,U1425,2025-10-13 08:20:59,2025-10-13 08:26:59,1694,225,1170,1046,72,68.9
10298,U0858,2025-10-13 08:47:32,2025-10-13 08:51:32,1649,196,1038,976,55,51.5
10299,U1446,2025-10-13 08:51:11,2025-10-13 08:58:11,1566,150,824,1138,41,37.2
10300,U1182,2025-10-13 08:17:28,2025-10-13 08:23:28,422,1734,1172,903,48,43.9
10301,U1380,2025-10-13 08:31:17,2025-10-13 08:36:17,1651,166,1030,1139,54,50.1
10302,U1159,2025-10-13 08:26:14,2025-10-13 08:31:14,1500,379,859,1138,63,59.3
10303,U1061,2025-10-13 08:08:53,2025-10-13 08:12:53,1752,212,1155,844,43,40.1
10304,U0815,2025-10-13 08:58:08,2025-10-13 09:02:08,1704,216,1229,1022,91,87.6
10305,U1266,2025-10-13 08:59:08,2025-10-13 09:05:08,1518,308,783,1058,79,74.8
10306,U0143,2025-10-13 08:57:00,2025-10-13 09:02:00,299,1764,958,845,74,70.2
10307,U0643,2025-10-13 08:56:40,2025-10-13 09:02:40,195,1769,936,1044,67,63.5
10308,U0106,2025-10-13 08:14:45,2025-10-13 08:20:45,362,1805,1289,1025,52,47.3
10309,U0408,2025-10-13 08:15:35,2025-10-13 08:21:35,1666,364,763,1091,82,77.6
10310,U0080,2025-10-13 08:11:37,2025-10-13 08:17:37,178,1633,953,874,82,78.1
10311,U0075,2025-10-13 08:28:00,2025-10-13 08:34:00,401,1593,1179,817,96,92.3
10312,U0862,2025-10-13 08:54:33,2025-10-13 08:58:33,1627,154,1135,639,85,82.4
10313,U0821,2025-10-13 08:31:59,2025-10-13 08:40:59,29,83,1281,993,98,92.6
10314,U0011,2025-10-13 08:21:29,2025-10-13 08:27:29,257,1793,978,1106,66,62.3
10315,U0493,2025-10-13 08:38:12,2025-10-13 08:41:12,387,1635,1100,1187,81,77.7
10316,U1290,2025-10-13 08:21:25,2025-10-13 08:28:25,1779,116,851,1122,49,44.5
10317,U0342,2025-10-13 08:25:52,2025-10-13 08:30:52,194,1651,1170,1016,50,45.7
10318,U0883,2025-10-13 08:55:02,2025-10-13 09:02:02,147,95,653,1261,89,84.3
10319,U0366,2025-10-13 08:51:53,2025-10-13 08:58:53,71,92,1295,932,52,46.6
10320,U0858,2025-10-13 08:43:37,2025-10-13 08:46:37,343,1743,789,1284,93,91.0
10321,U1234,2025-10-13 08:10:47,2025-10-13 08:17:47,143,115,867,1173,84,79.2
10322,U1022,2025-10-13 08:22:40,2025-10-13 08:28:40,10,165,941,670,59,55.5
10323,U1042,2025-10-13 08:16:39,2025-10-13 08:20:39,315,1694,1090,1159,95,91.4
10324,U0126,2025-10-13 08:38:23,2025-10-13 08:44:23,369,1740,1196,968,88,84.1
10325,U0252,2025-10-13 08:34:09,2025-10-13 08:39:09,376,1565,1021,840,84,81.1
10326,U1218,2025-10-13 08:41:27,2025-10-13 08:46:27,365,1789,1012,1123,79,75.6
10327,U1363,2025-10-13 08:57:48,2025-10-13 09:01:48,1582,204,969,1100,57,53.6
10328,U0533,2025-10-13 08:59:37,2025-10-13 09:05:37,4,84,897,929,41,36.5
10329,U0471,2025-10-13 08:04:15,2025-10-13 08:08:15,1524,194,1361,1014,55,52.0
10330,U0850,2025-10-13 08:13:36,2025-10-13 08:18:36,1512,178,1241,1056,93,89.6
10331,U0522,2025-10-13 08:44:35,2025-10-13 08:51:35,1468,137,717,1068,56,51.7
10332,U0933,2025-10-13 08:13:56,2025-10-13 08:21:56,1602,169,642,1198,50,45.0
10333,U0833,2025-10-13 08:00:26,2025-10-13 08:05:26,1623,226,1016,777,40,37.0
10334,U0051,2025-10-13 08:28:41,2025-10-13 08:34:41,156,32,1017,986,63,58.1
10335,U1477,2025-10-13 08:16:45,2025-10-13 08:19:45,253,1517,884,1093,42,39.6
10336,U0603,2025-10-13 08:26:41,2025-10-13 08:29:41,221,1689,728,1301,56,54.0
10337,U0957,2025-10-13 08:09:53,2025-10-13 08:15:53,248,1627,1049,760,63,58.9
10338,U0124,2025-10-13 08:17:09,2025-10-13 08:24:09,333,1800,1142,1025,74,69.5
10339,U0251,2025-10-13 08:21:58,2025-10-13 08:26:58,276,1624,960,716,55,51.0
10340,U0112,2025-10-13 08:05:38,2025-10-13 08:10:38,1637,235,1022,1063,57,53.6
10341,U1281,2025-10-13 08:27:12,2025-10-13 08:31:12,382,1511,1001,1155,70,67.4
10342,U1212,2025-10-13 08:05:46,2025-10-13 08:10:46,121,1636,953,954,82,78.6
10343,U1078,2025-10-13 08:07:21,2025-10-13 08:14:21,270,1687,1120,886,55,50.7
10344,U1317,2025-10-13 08:01:17,2025-10-13 08:06:17,1605,156,793,717,63,59.5
10345,U0224,2025-10-13 08:24:30,2025-10-13 08:31:30,1640,122,945,1090,99,94.7
10346,U0708,2025-10-13 08:02:24,2025-10-13 08:07:24,334,1683,956,1127,42,38.7
10347,U0041,2025-10-13 08:43:33,2025-10-13 08:49:33,59,168,718,1173,73,68.3
10348,U0829,2025-10-13 08:53:10,2025-10-13 08:58:10,280,1750,957,1033,56,52.8
10349,U0454,2025-10-13 08:18:41,2025-10-13 08:24:41,112,137,1118,996,66,61.2
10350,U0653,2025-10-13 08:11:52,2025-10-13 08:16:52,1498,171,1047,966,50,47.2
10351,U0742,2025-10-13 08:41:00,2025-10-13 08:44:00,308,1664,754,1227,78,75.7
10352,U0397,2025-10-13 08:00:20,2025-10-13 08:05:20,469,1669,1315,1116,69,65.2
10353,U1321,2025-10-13 08:53:35,2025-10-13 09:01:35,96,59,797,1268,61,56.6
10354,U0483,2025-10-13 08:51:50,2025-10-13 08:59:50,1671,240,730,1282,82,77.1
10355,U1135,2025-10-13 08:10:45,2025-10-13 08:14:45,1540,237,1216,1038,89,86.1
10356,U0033,2025-10-13 08:56:51,2025-10-13 09:02:51,1457,208,1033,1149,60,56.4
10357,U0222,2025-10-13 08:37:23,2025-10-13 08:45:23,1516,116,680,1244,59,54.2
10358,U1286,2025-10-13 08:38:38,2025-10-13 08:44:38,149,111,909,1183,58,53.1
10359,U0004,2025-10-13 08:21:27,2025-10-13 08:26:27,228,1517,1159,871,68,63.5
10360,U0004,2025-10-13 08:42:53,2025-10-13 08:49:53,1658,292,746,1031,80,76.2
10361,U1090,2025-10-13 08:32:19,2025-10-13 08:39:19,333,1805,1304,933,67,62.9
10362,U0433,2025-10-13 08:48:09,2025-10-13 08:53:09,267,1747,980,1172,42,39.1
10363,U0273,2025-10-13 08:07:44,2025-10-13 08:12:44,198,1649,972,1147,67,64.1
10364,U0768,2025-10-13 08:58:52,2025-10-13 09:01:52,328,1604,823,956,57,54.4
10365,U0359,2025-10-13 08:46:09,2025-10-13 08:50:09,241,1554,864,1177,62,59.7
10366,U1091,2025-10-13 08:20:34,2025-10-13 08:27:34,434,1721,1060,643,83,78.7
10367,U0593,2025-10-13 08:15:18,2025-10-13 08:21:18,94,156,1071,766,91,86.5
10368,U0587,2025-10-13 08:36:02,2025-10-13 08:41:02,1496,159,783,1080,50,46.4
10369,U0312,2025-10-13 08:20:24,2025-10-13 08:26:24,204,93,946,1073,79,74.7
10370,U0551,2025-10-13 08:43:15,2025-10-13 08:46:15,1613,177,1197,823,61,58.4
10371,U0523,2025-10-13 08:11:14,2025-10-13 08:16:14,1571,315,1230,1011,41,38.3
10372,U0566,2025-10-13 08:17:48,2025-10-13 08:22:48,41,146,1015,804,96,91.5
10373,U0467,2025-10-13 08:29:23,2025-10-13 08:36:23,0,131,984,1104,97,91.6
10374,U0044,2025-10-13 08:08:30,2025-10-13 08:16:30,0,156,1291,993,56,50.2
10375,U0023,2025-10-13 08:21:03,2025-10-13 08:26:03,1627,183,903,877,47,43.5
10376,U0543,2025-10-13 08:43:25,2025-10-13 08:49:25,176,162,1230,1090,87,81.8
10377,U0954,2025-10-13 08:43:42,2025-10-13 08:49:42,144,1840,1142,1154,95,90.5
10378,U0224,2025-10-13 08:10:41,2025-10-13 08:15:41,1651,182,1009,866,68,64.5
10379,U0587,2025-10-13 08:30:25,2025-10-13 08:34:25,1638,299,1181,827,55,52.3
10380,U0942,2025-10-13 08:16:46,2025-10-13 08:22:46,1,174,816,1261,91,86.5
10381,U1105,2025-10-13 08:52:21,2025-10-13 08:56:21,1627,277,1118,874,61,58.5
10382,U1389,2025-10-13 08:58:31,2025-10-13 09:01:31,1629,234,1244,904,69,66.6
10383,U1032,2025-10-13 08:19:11,2025-10-13 08:23:11,1594,98,1033,792,46,43.2
10384,U1489,2025-10-13 08:13:43,2025-10-13 08:20:43,166,171,1212,906,43,39.1
10385,U1074,2025-10-13 08:05:22,2025-10-13 08:10:22,1715,244,1127,1115,64,59.8
10386,U0883,2025-10-13 08:30:11,2025-10-13 08:34:11,400,1654,1019,1230,58,55.7
10387,U1283,2025-10-13 08:37:18,2025-10-13 08:41:18,281,1825,1074,1173,60,56.3
10388,U1487,2025-10-13 08:55:24,2025-10-13 09:02:24,62,69,1078,980,83,78.2
10389,U0054,2025-10-13 08:24:28,2025-10-13 08:31:28,181,96,755,1284,90,84.9
10390,U0361,2025-10-13 08:09:46,2025-10-13 08:15:46,240,17,971,795,66,62.3
10391,U0035,2025-10-13 08:04:44,2025-10-13 08:09:44,153,1732,1241,1113,47,42.2
10392,U0640,2025-10-13 08:51:13,2025-10-13 08:56:13,337,1673,844,824,71,67.1
10393,U1438,2025-10-13 08:44:25,2025-10-13 08:49:25,361,1802,1014,823,86,81.6
10394,U0446,2025-10-13 08:38:30,2025-10-13 08:44:30,34,54,1120,1027,61,56.6
10395,U0871,2025-10-13 08:59:47,2025-10-13 09:05:47,1696,74,929,850,45,40.8
10396,U1287,2025-10-13 08:39:49,2025-10-13 08:46:49,84,39,1005,1199,92,87.6
10397,U0972,2025-10-13 08:54:37,2025-10-13 08:59:37,1581,21,1002,1033,71,67.4
10398,U0587,2025-10-13 08:47:17,2025-10-13 08:52:17,199,153,1137,817,45,40.4
10399,U0614,2025-10-13 08:49:13,2025-10-13 08:55:13,208,1648,1234,912,54,49.8
10400,U1314,2025-10-13 08:06:19,2025-10-13 08:11:19,131,125,1028,772,63,59.6
10401,U1212,2025-10-13 08:24:44,2025-10-13 08:29:44,298,1615,1053,1133,63,60.0
10402,U0150,2025-10-13 08:33:13,2025-10-13 08:37:13,253,1779,742,1272,59,56.2
10403,U1209,2025-10-13 08:49:50,2025-10-13 08:52:50,1669,297,978,653,63,60.1
10404,U0451,2025-10-13 08:58:35,2025-10-13 09:05:35,1566,210,872,1272,44,39.5
10405,U0560,2025-10-13 08:58:13,2025-10-13 09:02:13,370,1713,938,1124,74,71.3
10406,U0057,2025-10-13 08:24:51,2025-10-13 08:30:51,142,179,914,1072,90,86.2
10407,U0371,2025-10-13 08:46:25,2025-10-13 08:51:25,312,1742,996,994,89,85.6
10408,U0689,2025-10-13 08:06:13,2025-10-13 08:11:13,1582,263,965,952,59,55.6
10409,U1026,2025-10-13 08:03:14,2025-10-13 08:09:14,146,142,945,1002,90,85.4
10410,U1429,2025-10-13 08:16:08,2025-10-13 08:22:08,194,1786,1053,800,75,71.0
10411,U0309,2025-10-13 08:37:50,2025-10-13 08:43:50,161,116,1197,931,57,52.3
10412,U0530,2025-10-13 08:12:58,2025-10-13 08:19:58,0,0,1081,1084,57,51.2
10413,U0600,2025-10-13 08:40:46,2025-10-13 08:45:46,176,1803,775,1234,56,53.5
10414,U1173,2025-10-13 08:09:38,2025-10-13 08:15:38,1606,193,958,1220,95,90.8
10415,U0095,2025-10-13 08:28:57,2025-10-13 08:35:57,0,37,1231,1021,42,37.1
10416,U0237,2025-10-13 08:38:18,2025-10-13 08:42:18,1492,232,1093,714,67,64.9
10417,U0425,2025-10-13 08:36:10,2025-10-13 08:39:10,241,1869,717,1336,81,78.2
10418,U0088,2025-10-13 08:50:56,2025-10-13 08:56:56,1729,0,1159,1046,86,81.3
10419,U1048,2025-10-13 08:29:37,2025-10-13 08:36:37,264,1663,1242,868,69,64.7
10420,U0032,2025-10-13 08:32:52,2025-10-13 08:38:52,1640,220,859,1119,52,48.1
10421,U1451,2025-10-13 08:34:31,2025-10-13 08:39:31,162,1689,989,1043,89,85.4
10422,U0776,2025-10-13 08:57:34,2025-10-13 09:01:34,1519,334,1120,986,80,77.2
10423,U1000,2025-10-13 08:30:49,2025-10-13 08:35:49,453,1740,1267,1028,50,46.6
10424,U0102,2025-10-13 08:10:55,2025-10-13 08:14:55,201,1708,907,1133,67,63.7
10425,U0080,2025-10-13 08:08:56,2025-10-13 08:12:56,1564,331,1022,1098,43,39.8
10426,U1200,2025-10-13 08:10:38,2025-10-13 08:17:38,178,1729,1200,995,76,71.9
10427,U0367,2025-10-13 09:51:56,2025-10-13 09:56:56,266,1568,1267,1071,43,38.9
10428,U1317,2025-10-13 09:04:34,2025-10-13 09:10:34,331,1733,934,880,52,48.2
10429,U0856,2025-10-13 09:18:26,2025-10-13 09:25:26,162,39,1085,730,67,62.5
10430,U0946,2025-10-13 09:06:22,2025-10-13 09:12:22,195,1783,1226,1161,86,82.0
10431,U1193,2025-10-13 09:21:52,2025-10-13 09:27:52,117,1699,1082,853,66,61.6
10432,U0749,2025-10-13 09:43:00,2025-10-13 09:47:00,1700,73,1174,943,72,68.1
10433,U0372,2025-10-13 09:57:01,2025-10-13 10:03:01,274,1601,792,714,66,62.6
10434,U1067,2025-10-13 09:18:56,2025-10-13 09:26:56,1658,156,759,1276,41,35.5
10435,U1321,2025-10-13 09:25:45,2025-10-13 09:32:45,57,131,798,1184,85,80.1
10436,U0761,2025-10-13 09:22:00,2025-10-13 09:27:00,357,1720,873,751,45,41.1
10437,U1200,2025-10-13 09:54:57,2025-10-13 10:01:57,0,67,1249,957,59,54.3
10438,U0791,2025-10-13 09:19:11,2025-10-13 09:24:11,1584,247,1071,1048,86,83.1
10439,U0153,2025-10-13 09:33:19,2025-10-13 09:37:19,307,1617,813,1138,93,90.3
10440,U1420,2025-10-13 09:25:42,2025-10-13 09:31:42,117,106,729,1239,89,84.8
10441,U0924,2025-10-13 09:53:07,2025-10-13 09:58:07,1643,196,869,813,90,86.1
10442,U1338,2025-10-13 09:59:58,2025-10-13 10:04:58,28,280,930,787,79,74.9
10443,U1426,2025-10-13 09:09:39,2025-10-13 09:15:39,1516,91,982,1127,43,38.9
10444,U0473,2025-10-13 09:34:47,2025-10-13 09:39:47,1502,189,767,1070,72,67.6
10445,U1300,2025-10-13 09:50:22,2025-10-13 09:55:22,1545,159,882,1091,81,77.4
10446,U0554,2025-10-13 09:38:30,2025-10-13 09:43:30,264,1650,905,645,48,44.1
10447,U0826,2025-10-13 09:33:35,2025-10-13 09:38:35,1543,47,1047,1152,76,71.7
10448,U0783,2025-10-13 09:53:35,2025-10-13 09:58:35,1625,155,1206,897,65,62.4
10449,U1413,2025-10-13 09:08:24,2025-10-13 09:15:24,127,111,840,1119,60,55.3
10450,U0160,2025-10-13 09:55:03,2025-10-13 10:01:03,1566,116,898,854,98,94.1
10451,U1025,2025-10-13 09:42:59,2025-10-13 09:46:59,248,1588,967,1284,93,90.6
10452,U0681,2025-10-13 09:50:25,2025-10-13 09:54:25,313,1800,949,1048,79,75.8
10453,U0955,2025-10-13 09:53:12,2025-10-13 09:58:12,1462,248,909,1027,82,78.9
10454,U1059,2025-10-13 09:38:51,2025-10-13 09:45:51,119,0,1144,991,59,53.9
10455,U0246,2025-10-13 09:46:25,2025-10-13 09:55:25,0,0,974,1185,59,53.7
10456,U1005,2025-10-13 09:02:34,2025-10-13 09:07:34,134,83,775,772,57,53.3
10457,U0763,2025-10-13 09:33:31,2025-10-13 09:38:31,1634,203,940,709,43,40.4
10458,U1362,2025-10-13 09:22:56,2025-10-13 09:27:56,295,1674,865,1030,67,64.2
10459,U1029,2025-10-13 09:02:42,2025-10-13 09:07:42,132,118,1078,808,79,74.6
10460,U0384,2025-10-13 09:19:49,2025-10-13 09:26:49,323,1681,1227,942,66,62.0
10461,U1002,2025-10-13 09:51:45,2025-10-13 09:58:45,1753,152,900,1345,77,71.5
10462,U1298,2025-10-13 09:46:53,2025-10-13 09:53:53,214,0,1181,874,87,82.9
10463,U0027,2025-10-13 09:06:34,2025-10-13 09:09:34,337,1824,752,1215,53,50.5
10464,U0283,2025-10-13 09:09:54,2025-10-13 09:17:54,1653,263,763,1198,40,35.2
10465,U0698,2025-10-13 09:05:37,2025-10-13 09:09:37,1420,168,1200,975,70,66.9
10466,U1007,2025-10-13 09:41:25,2025-10-13 09:46:25,263,1600,1186,1118,72,68.1
10467,U0973,2025-10-13 09:00:15,2025-10-13 09:06:15,219,81,1204,963,50,44.8
10468,U1193,2025-10-13 09:48:10,2025-10-13 09:53:10,288,1473,1261,928,40,36.1
10469,U0914,2025-10-13 09:26:02,2025-10-13 09:31:02,250,1831,753,1190,92,89.2
10470,U0254,2025-10-13 09:41:50,2025-10-13 09:45:50,1543,297,999,742,81,78.8
10471,U0243,2025-10-13 09:33:10,2025-10-13 09:39:10,1546,187,817,1148,99,94.3
10472,U1054,2025-10-13 09:26:48,2025-10-13 09:31:48,1568,297,1010,943,49,45.8
10473,U0985,2025-10-13 09:32:00,2025-10-13 09:39:00,91,179,1101,1136,67,62.3
10474,U0958,2025-10-13 09:10:22,2025-10-13 09:16:22,300,1709,1084,700,65,60.9
10475,U0339,2025-10-13 09:58:13,2025-10-13 10:02:13,343,1748,876,1244,85,82.1
10476,U1000,2025-10-13 09:17:04,2025-10-13 09:22:04,165,1769,943,1192,75,71.2
10477,U1492,2025-10-13 09:26:52,2025-10-13 09:33:52,73,150,816,1194,75,70.1
10478,U0606,2025-10-13 09:13:11,2025-10-13 09:19:11,115,76,878,1191,93,88.0
10479,U0355,2025-10-13 09:22:09,2025-10-13 09:28:09,1649,292,1075,1172,75,70.8
10480,U0615,2025-10-13 09:52:12,2025-10-13 09:56:12,357,1652,792,1157,64,61.7
10481,U0191,2025-10-13 09:13:43,2025-10-13 09:18:43,1680,189,926,1072,70,65.4
10482,U1263,2025-10-13 09:37:33,2025-10-13 09:42:33,1613,310,1070,1076,65,61.7
10483,U0151,2025-10-13 09:16:02,2025-10-13 09:20:02,1539,167,956,871,53,49.5
10484,U1333,2025-10-13 09:20:47,2025-10-13 09:23:47,1618,259,1090,679,75,72.9
10485,U1420,2025-10-13 09:06:34,2025-10-13 09:15:34,0,115,1296,1028,41,36.1
10486,U0293,2025-10-13 09:04:16,2025-10-13 09:10:16,1589,111,1215,1153,47,43.1
10487,U1389,2025-10-13 09:24:49,2025-10-13 09:31:49,187,146,711,1222,73,69.4
10488,U0695,2025-10-13 09:33:37,2025-10-13 09:40:37,0,0,1000,1127,87,82.3
10489,U0968,2025-10-13 09:50:16,2025-10-13 09:55:16,172,1660,759,1072,44,40.7
10490,U1105,2025-10-13 09:48:19,2025-10-13 09:54:19,1633,23,850,1054,92,87.6
10491,U0041,2025-10-13 09:28:39,2025-10-13 09:37:39,0,35,1252,1064,81,75.9
10492,U1047,2025-10-13 09:44:45,2025-10-13 09:50:45,189,1679,972,1027,85,81.8
10493,U0075,2025-10-13 09:02:18,2025-10-13 09:06:18,243,1681,960,1126,93,89.8
10494,U0670,2025-10-13 09:23:55,2025-10-13 09:30:55,92,267,1216,1042,56,51.6
10495,U1438,2025-10-13 09:43:27,2025-10-13 09:49:27,1595,302,812,1289,92,87.6
10496,U1099,2025-10-13 09:30:42,2025-10-13 09:35:42,1523,261,1036,1021,48,44.8
10497,U0820,2025-10-13 09:16:15,2025-10-13 09:19:15,169,1753,806,1341,60,57.7
10498,U1206,2025-10-13 09:52:53,2025-10-13 09:55:53,397,1534,1074,1134,95,91.9
10499,U0548,2025-10-13 09:43:57,2025-10-13 09:48:57,393,1602,1091,951,65,61.8
10500,U1471,2025-10-13 09:45:13,2025-10-13 09:50:13,1747,242,1003,1073,97,93.4
10501,U0293,2025-10-13 09:21:13,2025-10-13 09:27:13,243,1731,958,832,55,51.5
10502,U0675,2025-10-13 09:55:12,2025-10-13 10:03:12,182,30,653,1283,68,63.8
10503,U1021,2025-10-13 09:33:15,2025-10-13 09:37:15,1546,245,1149,989,65,62.0
10504,U1232,2025-10-13 09:08:08,2025-10-13 09:15:08,1688,148,844,1276,51,45.6
10505,U1247,2025-10-13 09:54:55,2025-10-13 09:59:55,228,1592,1062,1111,56,52.6
10506,U0397,2025-10-13 09:58:57,2025-10-13 10:03:57,1507,357,793,1203,86,82.0
10507,U1139,2025-10-13 09:06:15,2025-10-13 09:14:15,13,202,1062,1101,97,91.5
10508,U0505,2025-10-13 09:50:36,2025-10-13 09:58:36,261,119,1115,1285,41,36.0
10509,U1046,2025-10-13 09:45:00,2025-10-13 09:52:00,152,156,1242,935,65,59.7
10510,U0834,2025-10-13 09:26:13,2025-10-13 09:32:13,1619,63,879,975,83,78.6
10511,U1323,2025-10-13 09:37:35,2025-10-13 09:41:35,387,1687,1040,1022,53,49.3
10512,U0298,2025-10-13 09:44:55,2025-10-13 09:49:55,1697,294,940,790,77,73.6
10513,U0969,2025-10-13 09:13:38,2025-10-13 09:18:38,257,1592,1087,988,87,83.2
10514,U1490,2025-10-13 09:05:09,2025-10-13 09:13:09,1586,115,739,1216,87,81.5
10515,U0017,2025-10-13 09:35:12,2025-10-13 09:42:12,83,118,1142,985,53,48.7
10516,U0957,2025-10-13 09:05:03,2025-10-13 09:11:03,163,1705,1049,837,76,71.6
10517,U0569,2025-10-13 09:48:23,2025-10-13 09:52:23,1531,254,1266,1027,69,66.2
10518,U0464,2025-10-13 09:24:40,2025-10-13 09:29:40,1663,236,1188,994,53,49.5
10519,U0245,2025-10-13 09:05:29,2025-10-13 09:12:29,67,56,824,1156,83,77.9
10520,U0321,2025-10-13 09:29:37,2025-10-13 09:35:37,251,1765,1194,974,77,73.1
10521,U1393,2025-10-13 09:00:05,2025-10-13 09:07:05,146,22,930,1047,71,66.3
10522,U0658,2025-10-13 09:16:40,2025-10-13 09:21:40,1483,193,801,1145,95,90.5
10523,U0694,2025-10-13 09:16:48,2025-10-13 09:21:48,1548,171,1059,1072,53,49.9
10524,U1354,2025-10-13 09:02:05,2025-10-13 09:07:05,41,69,955,690,46,41.6
10525,U1152,2025-10-13 09:00:40,2025-10-13 09:05:40,278,1645,921,658,65,60.7
10526,U0450,2025-10-13 09:27:30,2025-10-13 09:31:30,340,1639,973,1109,75,72.1
10527,U0077,2025-10-13 09:28:34,2025-10-13 09:34:34,1595,107,1165,1118,94,89.8
10528,U0702,2025-10-13 09:39:23,2025-10-13 09:43:23,341,1658,1159,1209,88,84.8
10529,U0245,2025-10-13 09:23:40,2025-10-13 09:29:40,192,0,707,1235,57,52.7
10530,U0624,2025-10-13 09:20:24,2025-10-13 09:25:24,198,231,894,731,96,92.8
10531,U1023,2025-10-13 09:57:02,2025-10-13 10:02:02,1746,215,1126,968,90,86.5
10532,U0931,2025-10-13 09:18:20,2025-10-13 09:23:20,22,230,921,1133,86,82.2
10533,U0257,2025-10-13 09:36:54,2025-10-13 09:42:54,4,152,1220,1080,41,36.2
10534,U1440,2025-10-13 09:59:12,2025-10-13 10:03:12,1630,175,957,655,52,49.2
10535,U1378,2025-10-13 09:33:32,2025-10-13 09:40:32,3,108,1308,985,52,47.0
10536,U0941,2025-10-13 09:13:36,2025-10-13 09:17:36,1621,301,1067,844,58,55.4
10537,U1009,2025-10-13 09:30:01,2025-10-13 09:35:01,1653,168,1254,1019,44,40.9
10538,U0385,2025-10-13 09:00:54,2025-10-13 09:07:54,157,93,1010,1071,70,65.3
10539,U1371,2025-10-13 09:31:02,2025-10-13 09:38:02,176,197,1074,1162,45,41.0
10540,U0527,2025-10-13 09:57:16,2025-10-13 10:03:16,179,73,1128,980,41,37.0
10541,U1037,2025-10-13 09:42:14,2025-10-13 09:48:14,168,105,663,1184,67,62.9
10542,U1097,2025-10-13 09:07:48,2025-10-13 09:13:48,259,1919,1195,1052,78,73.0
10543,U0016,2025-10-13 09:23:28,2025-10-13 09:26:28,1497,202,1138,937,92,89.5
10544,U0370,2025-10-13 09:23:04,2025-10-13 09:30:04,1676,336,770,1123,49,44.7
10545,U0957,2025-10-13 09:16:58,2025-10-13 09:20:58,1500,233,1052,743,63,60.6
10546,U0173,2025-10-13 09:34:46,2025-10-13 09:39:46,285,1754,884,1162,91,88.2
10547,U0720,2025-10-13 09:19:46,2025-10-13 09:27:46,202,121,1341,963,86,80.6
10548,U0326,2025-10-13 09:41:42,2025-10-13 09:48:42,1640,98,1080,1208,59,55.1
10549,U1392,2025-10-13 09:04:32,2025-10-13 09:09:32,1513,105,869,1041,64,60.3
10550,U0635,2025-10-13 09:41:46,2025-10-13 09:47:46,204,150,1261,1021,44,39.4
10551,U0107,2025-10-13 09:26:35,2025-10-13 09:33:35,0,0,807,1096,93,87.7
10552,U0360,2025-10-13 09:50:55,2025-10-13 09:55:55,239,1746,1102,1009,77,73.1
10553,U1223,2025-10-13 09:58:31,2025-10-13 10:04:31,199,129,1032,661,72,68.4
10554,U1345,2025-10-13 09:26:57,2025-10-13 09:34:57,0,15,1085,1090,71,66.1
10555,U0149,2025-10-13 09:35:55,2025-10-13 09:40:55,35,101,935,824,65,61.4
10556,U0880,2025-10-13 09:58:27,2025-10-13 10:04:27,143,125,1018,812,60,56.4
10557,U1267,2025-10-13 09:00:12,2025-10-13 09:07:12,1625,181,781,1206,80,75.1
10558,U1252,2025-10-13 09:40:42,2025-10-13 09:44:42,1601,288,1009,729,87,84.8
10559,U0734,2025-10-13 09:30:03,2025-10-13 09:38:03,106,0,1385,980,76,70.0
10560,U0234,2025-10-13 09:34:24,2025-10-13 09:38:24,1373,301,1183,991,90,87.2
10561,U0329,2025-10-13 09:42:11,2025-10-13 09:47:11,1501,240,1037,1171,62,58.4
10562,U0622,2025-10-13 09:46:45,2025-10-13 09:53:45,42,1,801,1215,48,43.3
10563,U0030,2025-10-13 09:49:47,2025-10-13 09:52:47,1593,116,972,559,96,93.6
10564,U1166,2025-10-13 09:18:29,2025-10-13 09:22:29,225,1716,662,1190,78,75.7
10565,U0502,2025-10-13 09:03:16,2025-10-13 09:10:16,0,0,1184,1014,61,55.0
10566,U0227,2025-10-13 09:18:20,2025-10-13 09:25:20,136,165,1229,1061,64,59.7
10567,U1082,2025-10-13 09:44:41,2025-10-13 09:49:41,1622,271,761,1101,90,85.4
10568,U0985,2025-10-13 09:27:07,2025-10-13 09:32:07,83,136,969,769,52,47.7
